time [s],expiration [NA](/api/datatype/35/)
1478.2890625,20980
1480.984375,21130
1485.0703125,21123
1488.3203125,21120
1490.6875,21111
1494.4296875,21081
1496.109375,21124
1499.28125,21032
1502.5234375,21121
1504.9765625,21133
1506.625,21151
1507.859375,21134
1510.34375,21125
1512.1015625,21086
1514.9453125,21160
1517.21875,21040
1520.515625,21102
1521.3828125,21101
1525.6328125,21182
1527.1484375,21147
1529.9609375,21055
1534.1484375,21056
1537.3515625,21082
1539.5625,21115
1542.5,21086
1543.90625,21113
1545.8515625,21107
1548.1015625,21113
1551.8984375,21096
1553.2578125,21115
1555.2734375,21110
1557.0,21114
1559.765625,21127
1560.96875,21133
1562.4375,21111
1564.328125,21151
1566.515625,21173
1571.1015625,21122
1574.0625,21142
1576.6640625,21129
1578.4453125,21157
1580.6171875,21141
1582.96875,21115
1584.65625,21150
1586.4453125,21111
1588.1484375,21119
1590.2734375,21135
1592.6796875,21173
1594.078125,21164
1595.34375,21153
1596.578125,21108
1598.265625,21120
1600.0078125,21137
1601.8984375,21094
1604.2109375,21160
1606.1796875,21163
1608.6328125,21131
1609.96875,21060
1613.5390625,21120
1615.1875,21125
1616.96875,21098
1622.3125,21057
1625.4453125,21061
1627.875,21082
1633.6875,21169
1636.8203125,21168
1639.5859375,21173
1644.046875,21131
1649.640625,21113
1656.8359375,21171
1660.328125,21156
1663.3359375,21151
1669.9375,20981
1680.0625,21139
1684.7890625,21087
1689.4609375,21131
1691.9921875,21167
1695.1484375,21052
1700.3515625,20980
1705.796875,18600
1709.484375,20730
1714.1015625,20477
1715.609375,20604
1719.7734375,20433
1722.25,17928
1727.59375,20696
1730.09375,20561
1731.7421875,20491
1734.21875,21687
1736.484375,21915
1737.640625,21791
1741.25,21628
1750.140625,22244
