time [s],expiration [NA](/api/datatype/35/)
346.3671875,22558
349.5703125,22562
351.34375,22553
353.3125,22542
354.859375,22554
357.234375,22485
361.328125,22453
364.8828125,22528
366.859375,22443
370.015625,22559
371.4921875,22568
372.96875,22598
374.4140625,22581
375.96875,22565
377.5625,22573
379.0234375,22582
381.2421875,22568
383.5390625,22597
385.5703125,22602
389.28125,22617
392.203125,22572
393.4453125,22579
397.03125,22509
400.0703125,22553
402.0,22532
405.7109375,22590
407.65625,22584
409.109375,22562
411.0703125,22576
412.6796875,22582
414.46875,22591
416.4140625,22612
417.7421875,22599
419.4921875,22615
422.3125,22589
423.875,22606
426.1640625,22613
428.4375,22622
430.6171875,22508
432.671875,22624
434.171875,22621
436.2421875,22601
438.0390625,22616
440.1796875,22627
442.171875,22638
444.5390625,22595
446.203125,22622
448.546875,22625
450.1328125,22623
451.9296875,22619
453.640625,22622
455.5859375,22644
458.1171875,22621
460.0546875,22637
461.8984375,22618
463.5859375,22623
465.8671875,22600
467.421875,22616
469.328125,22618
472.1171875,22622
477.359375,22588
479.0234375,22591
481.09375,22601
482.234375,22603
485.359375,22622
486.703125,22598
488.265625,22599
490.390625,22608
492.8046875,22622
497.1328125,22613
498.6015625,22620
500.2265625,22617
502.2578125,22630
504.1328125,22623
508.328125,22611
510.2421875,22613
511.7578125,22636
513.4296875,22634
515.421875,22618
516.9609375,22603
518.609375,22629
520.6015625,22647
522.3984375,22611
524.0390625,22627
525.203125,22647
531.1484375,22477
535.3671875,22591
538.3203125,22617
541.921875,22639
544.1484375,22573
546.65625,22618
548.53125,22630
550.921875,22595
552.65625,22663
555.6171875,22629
557.7265625,22617
561.8828125,22563
563.6796875,22609
565.296875,22618
566.7734375,22628
568.3359375,22622
571.4765625,22626
574.4140625,22587
580.0,22620
585.40625,22606
587.0859375,22660
589.953125,22596
591.4765625,22605
600.03125,22606
602.7109375,22606
604.421875,22627
606.546875,22608
608.5078125,22638
611.9765625,22618
615.8046875,22636
617.6484375,22627
619.5078125,22636
623.078125,22624
625.4296875,22614
627.703125,22618
629.828125,22623
631.859375,22631
633.8671875,22631
635.8984375,22632
638.1015625,22633
640.953125,22654
643.296875,22644
644.5625,22654
646.2109375,22663
648.0859375,22647
650.4140625,22615
653.765625,22642
656.046875,22646
657.703125,22654
659.375,22654
661.8828125,22656
664.09375,22632
668.0078125,22657
670.140625,22637
672.390625,22556
674.8125,22665
677.3046875,22635
679.8125,22627
682.953125,22663
686.0078125,22663
688.734375,22657
691.1875,22652
693.796875,22678
695.9765625,22655
698.0625,22648
702.375,22674
706.125,22669
710.296875,22666
712.453125,22663
714.71875,22639
716.8828125,22640
719.09375,22649
721.1015625,22640
722.7265625,22636
724.65625,22629
726.6875,22600
728.75,22648
730.734375,22647
732.453125,22653
734.4296875,22651
736.515625,22653
738.921875,22664
743.0859375,22659
744.328125,22651
750.8203125,22646
752.390625,22642
753.953125,22656
756.828125,22634
758.3046875,22634
760.0859375,22649
761.28125,22667
765.6171875,22671
767.6796875,22665
770.8515625,22683
772.8671875,22655
774.8515625,22622
780.3125,22653
783.9140625,22539
786.5859375,22653
789.5234375,22666
791.0,22638
793.671875,22681
794.8515625,22675
798.2109375,22678
801.0078125,22641
804.1875,22643
806.1640625,22633
808.4609375,22674
809.4609375,22645
812.7734375,22649
814.0390625,22655
816.515625,22636
818.03125,22641
819.890625,22651
822.296875,22659
823.890625,22640
825.859375,22634
827.53125,22648
833.2734375,22663
835.3046875,22654
838.09375,22647
840.1171875,22640
841.96875,22634
844.5546875,22614
846.140625,22608
848.015625,22613
849.515625,22587
851.0546875,22610
852.53125,22609
854.4453125,22613
856.6953125,22578
858.515625,22573
860.421875,22602
861.953125,22590
864.2265625,22557
866.09375,22615
867.9296875,22594
869.7890625,22487
872.0,22617
874.2265625,22606
875.421875,22609
877.2265625,22613
878.703125,22591
879.5390625,22550
884.0,22575
887.859375,22507
891.2265625,22486
895.703125,22521
897.578125,22557
900.53125,22515
902.7890625,22511
905.5390625,22579
906.734375,22553
910.4140625,22474
912.5859375,22576
915.4140625,22555
917.0078125,22625
920.4140625,22542
922.609375,22617
924.15625,22627
925.71875,22548
927.359375,22625
928.7578125,22628
930.3125,22640
931.796875,22620
933.4765625,22598
936.2421875,22609
937.890625,22618
939.8984375,22615
941.5859375,22632
943.34375,22628
945.140625,22625
946.734375,22604
948.2578125,22602
949.828125,22626
952.34375,22616
954.046875,22572
955.7734375,22601
957.71875,22636
960.0,22644
962.015625,22574
963.953125,22579
965.8671875,22609
967.7421875,22613
969.96875,22491
972.4140625,22580
975.7734375,22573
978.2265625,22597
982.0546875,22613
988.7578125,22546
1001.8515625,22604
1005.0625,22607
1009.6015625,22605
1016.6171875,22586
1021.6015625,22631
1026.09375,22582
1028.90625,22592
1032.203125,22604
1039.1875,22608
1043.25,22623
1046.5546875,22603
1048.171875,22524
1049.9140625,22598
1051.4296875,22637
1052.96875,22634
1055.484375,22646
1057.3046875,22651
1062.2109375,22656
1063.796875,22643
1065.5390625,22623
1067.3203125,22616
1069.1953125,22620
1071.1640625,22558
1077.1171875,22591
1079.0078125,22629
1080.9765625,22624
1082.421875,22622
1084.078125,22618
1090.703125,22633
1092.2578125,22640
1095.296875,22647
1096.65625,22644
1098.9375,22614
1101.328125,22643
1103.3046875,22627
1104.7421875,22630
1106.15625,22632
1108.2109375,22629
1109.8671875,22650
1112.359375,22517
1114.4296875,22663
1116.203125,22660
1118.5703125,22663
1120.6171875,22662
1122.578125,22616
1126.015625,22654
1128.5234375,22639
1132.984375,22640
1136.3203125,22591
1139.0859375,22601
1144.625,22614
1147.125,22630
1152.6796875,22648
1157.9609375,22648
1160.8984375,22627
1165.9375,22647
1171.6328125,22653
1176.375,22607
1178.1953125,22566
1185.2890625,22604
1188.203125,22632
1191.140625,22619
1193.75,22633
1195.6953125,22598
1201.828125,22539
1205.15625,22594
1208.8984375,22569
1213.453125,22582
1217.71875,22547
1225.4921875,22617
1228.4609375,22591
1235.96875,22557
1240.359375,22557
1247.2109375,22605
1251.1015625,22614
1254.4765625,22608
1257.75,22624
1260.6015625,22593
1262.484375,22627
1265.78125,22572
1270.796875,22562
1272.2109375,22611
1277.0390625,22608
1278.9921875,22577
1284.2734375,22592
1287.296875,22579
1288.7421875,22582
1292.7109375,22578
1295.4375,22559
1300.515625,22529
1303.671875,22598
1306.9140625,22544
1309.28125,22530
1311.2734375,22559
1313.3359375,22578
1316.0859375,22547
1323.375,22526
1327.28125,22613
1330.0390625,22554
1332.828125,22509
1334.6953125,22570
1336.3671875,22604
1337.640625,22625
1339.65625,22555
1346.203125,22604
1349.6875,22609
1353.0703125,22608
1355.9296875,22638
1357.484375,22602
1359.265625,22542
1361.203125,22608
1363.78125,22628
1370.859375,22469
1372.453125,22432
1374.234375,22426
1377.875,22625
1379.7890625,22629
1381.8671875,22614
1383.6953125,22591
1385.9140625,22617
1387.8203125,22608
1388.8671875,22621
1391.359375,22597
1393.984375,22594
1398.9453125,22587
1400.2421875,22515
1402.8671875,22203
1404.5546875,12477
1406.0546875,12543
1408.625,23201
1409.5859375,23296
1410.8203125,23050
1413.0859375,23502
1414.0546875,23441
1415.3984375,23748
1440.0078125,24545
