time [s],expiration [NA](/api/datatype/35/)
725.2109375,21370
726.5703125,21377
728.6484375,21363
733.453125,21436
734.921875,21429
736.3828125,21398
738.0234375,21414
739.3671875,21417
740.6015625,21427
742.609375,21422
743.8828125,21421
744.984375,21422
747.0859375,21428
748.4765625,21438
749.8671875,21429
751.703125,21428
754.2734375,21427
756.3046875,21414
758.4453125,21421
760.296875,21427
764.1484375,21435
766.0234375,21432
767.921875,21434
769.9375,21453
772.125,21449
774.2265625,21441
776.46875,21451
778.765625,21434
780.8046875,21446
782.8515625,21465
784.890625,21451
786.9375,21463
789.5,21462
791.90625,21466
794.2265625,21442
796.484375,21449
798.546875,21470
800.71875,21460
802.921875,21454
805.2109375,21457
807.5625,21473
809.40625,21465
811.484375,21469
813.765625,21462
815.9921875,21458
818.046875,21486
820.0546875,21477
822.3125,21462
824.75,21470
827.0703125,21461
829.5703125,21459
831.0078125,21404
837.21875,21459
839.1796875,21438
840.3359375,21430
842.7578125,21069
843.8671875,21088
844.8671875,21077
846.578125,21079
848.2890625,21085
851.2421875,21135
852.3203125,21085
855.5390625,21422
857.6796875,21395
860.671875,21291
864.0703125,21415
866.9921875,21422
868.8125,21440
870.5859375,21443
873.7421875,21437
875.015625,21439
877.015625,21442
879.1328125,21455
881.875,21450
883.796875,21435
885.515625,21437
887.328125,21424
888.9453125,21426
891.0859375,21425
892.78125,21412
894.3671875,21394
896.484375,21371
899.1796875,21372
902.953125,21400
905.671875,21426
907.8125,21405
909.1015625,21408
910.5,21385
912.078125,21394
913.6875,21405
915.28125,21414
917.0,21429
919.0625,21420
921.28125,21408
922.8984375,21413
924.5703125,21408
926.7109375,21404
928.2890625,21415
929.921875,21403
931.4296875,21409
933.1328125,21403
934.734375,21417
936.3203125,21415
937.8359375,21433
939.5703125,21427
941.1484375,21431
942.7578125,21413
944.359375,21424
945.984375,21420
948.078125,21414
949.6640625,21419
951.28125,21409
952.890625,21427
954.5,21416
956.0703125,21426
957.6953125,21403
959.0390625,21374
960.234375,21376
963.6953125,21398
964.6875,21376
966.8359375,21415
968.4296875,21401
970.015625,21406
971.6875,21381
973.28125,21393
974.9921875,21361
979.6640625,21366
981.734375,21393
986.515625,21429
988.109375,21410
989.7890625,21409
993.1328125,21404
996.6953125,21413
998.1328125,21398
1000.2890625,21387
1002.65625,21384
1004.6328125,21411
1005.84375,21394
1007.21875,21399
1008.7421875,21396
1014.5390625,21392
1016.171875,21363
1018.59375,21363
1022.6328125,21389
1025.0078125,21385
1026.3515625,21384
1028.046875,21409
1031.2421875,21386
1033.65625,21406
1035.53125,21369
1037.15625,21392
1038.78125,21400
1040.3828125,21412
1042.046875,21370
1045.3046875,21415
1046.4140625,21390
1047.875,21418
1049.3125,21416
1052.84375,21421
1053.890625,21409
1055.984375,21430
1057.078125,21390
1058.6328125,21387
1061.3515625,21390
1065.5546875,21384
1067.625,21369
1068.7265625,21370
1070.34375,21383
1071.9765625,21399
1075.6640625,21442
1078.609375,21380
1083.1875,21378
1084.8203125,21366
1087.0,21410
1089.0625,21391
1091.171875,21357
1094.3671875,21355
1095.9453125,21372
1097.65625,21387
1099.171875,21407
1101.3046875,21409
1102.6953125,21411
1104.015625,21409
1105.5703125,21375
1107.2109375,21413
1108.75,21384
1111.4296875,21413
1113.0390625,21425
1114.6640625,21404
1116.8515625,21417
1117.8359375,21416
1118.8984375,21427
1121.4921875,21408
1123.171875,21412
1124.7578125,21414
1126.3984375,21406
1129.2265625,21259
1131.7890625,21418
1133.9453125,21401
1135.53125,21413
1137.1484375,21400
1138.53125,21415
1140.3125,21397
1142.375,21382
1143.7890625,21400
1145.578125,21409
1147.15625,21353
1149.2734375,21345
1152.9375,21371
1155.578125,21368
1158.171875,21348
1159.4453125,21363
1163.859375,21406
1165.5625,21411
1168.6328125,21360
1173.6640625,21368
1175.53125,21363
1176.671875,21366
1179.6953125,21393
1180.953125,21387
1182.40625,21399
1183.78125,21409
1185.859375,21414
1187.0078125,21420
1188.578125,21395
1190.8125,21399
1193.0,21398
1194.6875,21398
1196.734375,21402
1198.6796875,21419
1200.5859375,21413
1202.703125,21379
1204.3125,21405
1206.5078125,21392
1208.4375,21381
1210.34375,21381
1212.40625,21409
1213.7109375,21397
1215.1640625,21411
1216.796875,21380
1218.4375,21418
1220.09375,21407
1221.7265625,21411
1223.375,21406
1224.96875,21415
1226.6015625,21415
1229.015625,21255
1232.0,21408
1233.6484375,21420
1235.265625,21402
1237.0078125,21415
1238.8515625,21374
1240.4921875,21412
1241.90625,21412
1243.7109375,21417
1245.2734375,21407
1246.8828125,21413
1248.5859375,21416
1250.7421875,21411
1252.4609375,21387
1254.703125,21435
1256.421875,21430
1258.453125,21426
1260.46875,21414
1262.453125,21403
1264.53125,21404
1266.265625,21412
1270.0,21417
1271.859375,21425
1273.71875,21412
1275.625,21416
1277.546875,21411
1279.3515625,21418
1281.1015625,21429
1282.84375,21412
1284.5078125,21439
1286.625,21433
1289.984375,21416
1291.6796875,21426
1293.6875,21428
1295.7265625,21423
1297.8671875,21431
1300.046875,21423
1302.6640625,21418
1304.3203125,21422
1306.0546875,21412
1308.0234375,21402
1310.171875,21404
1312.25,21400
1314.5546875,21400
1316.5546875,21410
1318.3046875,21417
1320.375,21418
1322.734375,21431
1324.296875,21426
1326.4140625,21449
1328.25,21441
1330.6953125,21456
1332.953125,21454
1335.03125,21435
1337.03125,21450
1339.25,21464
1341.1953125,21457
1343.8359375,21446
1345.9609375,21447
1348.1796875,21450
1350.7109375,21420
1352.8046875,21428
1354.1015625,21451
1355.6484375,21412
1357.9140625,21428
1359.4921875,21426
1360.765625,21419
1362.5,21438
1364.125,21425
1365.796875,21409
1368.53125,21421
1369.8671875,21421
1371.46875,21415
1373.2890625,21417
1374.90625,21414
1377.4296875,21400
1379.265625,21394
1381.09375,21407
1383.0703125,21389
1384.84375,21405
1386.3984375,21417
1388.2578125,21409
1390.5625,21400
1392.1953125,21388
1393.9921875,21399
1395.609375,21392
1397.1015625,21373
1398.4375,21378
1400.5390625,21400
1402.265625,21404
1404.125,21396
1406.5078125,21384
1408.296875,21391
1410.140625,21433
1412.078125,21438
1414.3515625,21441
1417.453125,21424
1418.8203125,21434
1420.5703125,21433
1422.4296875,21432
1424.6484375,21433
1426.8046875,21417
1428.59375,21402
1430.4453125,21416
1432.0859375,21416
1433.953125,21421
1436.2109375,21388
1437.5625,21409
1439.46875,21415
1440.78125,21409
1442.6796875,21406
1444.2421875,21411
1446.0234375,21415
1449.7890625,21414
1451.546875,21419
1452.640625,21425
1454.171875,21423
1457.34375,21420
1460.7734375,21416
1463.5546875,21417
1465.15625,21440
1467.0546875,21410
1468.2265625,21382
1470.2578125,21418
1471.765625,21397
1474.875,21403
1476.0234375,21403
1477.6015625,21400
1480.390625,21392
1481.671875,21412
1483.1796875,21385
1485.3203125,21388
1486.7890625,21409
1488.6875,21401
1489.8515625,21392
1492.4765625,21383
1493.7421875,21399
1495.4140625,21373
1497.5390625,21397
1499.75,21398
1501.1875,21405
1503.0234375,21389
1505.2578125,21402
1507.0078125,21341
1508.625,21382
1510.078125,21394
1511.578125,21400
1513.5390625,21395
1515.25,21396
1516.8984375,21392
1518.8828125,21377
1520.78125,21389
1522.4453125,21390
1524.1484375,21392
1525.7890625,21405
1527.5078125,21389
1529.1640625,21390
1530.859375,21380
1532.4765625,21391
1534.09375,21380
1535.8046875,21385
1537.4296875,21397
1539.1796875,21387
1540.78125,21385
1542.4296875,21396
1544.0859375,21396
1545.875,21403
1547.484375,21405
1549.3203125,21408
1551.3125,21390
1552.9609375,21383
1555.1484375,21375
1556.84375,21384
1558.484375,21398
1559.90625,21403
1561.8203125,21395
1564.03125,21384
1566.2734375,21385
1568.4765625,21384
1570.15625,21399
1572.1328125,21398
1573.8046875,21395
1575.421875,21402
1576.984375,21419
1580.78125,21399
1582.671875,21417
1584.4296875,21407
1586.109375,21419
1589.125,21223
1591.4375,21393
1593.015625,21429
1595.9609375,21427
1597.4609375,21411
1598.7890625,21413
1600.5,21403
1602.1796875,21412
1603.890625,21406
1605.546875,21401
1607.2890625,21388
1608.96875,21382
1610.7109375,21394
1612.34375,21399
1614.171875,21390
1615.8671875,21401
1617.578125,21406
1619.84375,21387
1621.453125,21390
1623.234375,21388
1624.8671875,21352
1626.4921875,21363
1628.1796875,21393
1629.7890625,21390
1631.375,21404
1632.5703125,21374
1634.4296875,21305
1636.59375,21398
1637.78125,21404
1639.0390625,21402
1640.3046875,21403
1641.8046875,21401
1643.578125,21396
1645.2578125,21391
1647.2890625,21398
1649.1640625,21390
1652.4453125,21387
1654.0546875,21391
1655.765625,21391
1657.921875,21388
1659.40625,21375
1661.2109375,21386
1662.7890625,21391
1664.4765625,21389
1666.078125,21390
1668.0,21392
1669.9296875,21386
1671.015625,21374
1672.59375,21375
1674.3046875,21383
1675.8125,21404
1677.6015625,21393
1679.7265625,21396
1681.3671875,21395
1683.0703125,21374
1685.2421875,21392
1686.859375,21382
1688.6171875,21400
1690.3515625,21395
1692.125,21385
1693.8203125,21384
1695.4765625,21386
1697.0546875,21385
1699.3046875,21399
1701.5234375,21399
1702.6875,21391
1704.90625,21396
1707.1328125,21377
1708.8046875,21385
1710.40625,21375
1711.8046875,21380
1713.6171875,21362
1715.2265625,21367
1716.8515625,21368
1718.234375,21365
1720.484375,21387
1722.2578125,21405
1724.4296875,21374
1726.84375,21264
1729.2578125,21374
1731.734375,21400
1733.3984375,21389
1735.0078125,21392
1736.703125,21383
1738.28125,21398
1739.953125,21391
1741.5859375,21399
1743.2421875,21384
1744.890625,21399
1746.53125,21390
1748.1953125,21396
1749.8125,21384
1751.4296875,21398
1753.0859375,21386
1754.7421875,21406
1756.3359375,21386
1757.9453125,21399
1759.59375,21375
1761.203125,21399
1762.8203125,21392
1765.2890625,21369
1767.234375,21376
1769.3515625,21393
1771.015625,21398
1772.7265625,21395
1774.3828125,21400
1776.0546875,21391
1777.703125,21399
1779.3828125,21395
1781.546875,21399
1783.0,21385
1784.875,21402
1786.578125,21389
1788.171875,21397
1789.8515625,21406
1791.7578125,21399
1793.65625,21384
1795.78125,21401
1797.3671875,21387
1799.0,21381
1800.59375,21396
1802.2109375,21382
1804.3359375,21373
1807.0,21376
1808.6875,21380
1810.8046875,21379
1812.9609375,21370
1814.5625,21391
1816.78125,21347
1818.4609375,21380
1820.0625,21384
1821.71875,21380
1823.875,21367
1825.484375,21385
1827.125,21384
1829.28125,21395
1830.59375,21395
1832.5625,21393
1834.0,21383
1835.875,21383
1838.0703125,21391
1839.6484375,21393
1841.3515625,21391
1843.5390625,21392
1845.2265625,21396
1846.7734375,21383
1849.2265625,21391
1851.46875,21364
1854.6875,21360
1855.9453125,21374
1856.9140625,21369
1858.7265625,21368
1859.78125,21350
1862.5234375,21382
1865.3046875,21372
1867.2109375,21380
1868.5625,21363
1871.25,21370
1872.75,21400
1873.9375,21404
1876.40625,21343
1879.6875,21327
1883.0,21342
1885.09375,21367
1887.265625,21315
1889.765625,21327
1894.921875,21357
1897.078125,21337
1899.4375,21392
1901.5,21365
1903.40625,21348
1906.3984375,21396
1908.3671875,21342
1909.5,21336
1914.9609375,21352
1917.203125,21345
1919.1171875,21330
1921.265625,21338
1924.859375,21332
1926.7421875,21324
1928.125,21330
1930.015625,21340
1932.1875,21349
1935.4453125,21356
1937.6015625,21331
1939.1953125,21354
1940.890625,21358
1943.53125,21354
1945.46875,21365
1946.65625,21376
1948.8359375,21309
1954.25,21326
1955.9453125,21349
1958.890625,21336
1960.1015625,21349
1963.34375,21337
1966.6328125,21335
1968.8359375,21373
1971.2421875,21241
1974.296875,21351
1975.8984375,21372
1977.625,21371
1979.265625,21386
1980.96875,21382
1982.3984375,21379
1984.234375,21383
1985.6875,21393
1988.9375,21306
1989.796875,21305
1991.40625,21340
1993.625,21342
1995.359375,21331
1997.5390625,21355
1999.0,21374
2000.859375,21356
2003.078125,21371
2004.1484375,21352
2005.8984375,21382
2007.5078125,21375
2009.734375,21396
2011.125,21391
2012.515625,21387
2014.9921875,21362
2016.7265625,21364
2018.59375,21360
2019.90625,21407
2020.8125,21376
2022.453125,21379
2024.6796875,21399
2026.2890625,21388
2028.0546875,21377
2029.5234375,21407
2030.703125,21395
2032.0625,21397
2033.8984375,21410
2035.2578125,21398
2036.8828125,21390
2039.2578125,21401
2041.046875,21392
2042.7578125,21391
2044.8359375,21377
2046.8828125,21285
2048.7109375,21404
2050.65625,21402
2052.9921875,21405
2055.2109375,21392
2057.71875,20987
2058.7578125,20984
2061.4609375,21261
2064.171875,21366
2065.4765625,21388
2068.5703125,21163
2071.4609375,21431
2074.0078125,21348
2075.8125,21372
2078.1328125,21397
2080.359375,21384
2082.6796875,21411
2086.328125,21198
2087.8203125,21134
2090.4453125,18180
2092.4375,17546
2096.765625,13942
2098.1015625,15009
2101.4453125,17671
2103.2890625,17596
2105.015625,22119
2106.21875,22114
2107.2421875,22131
2108.7734375,21987
2177.5703125,21996
