time [s],expiration [NA](/api/datatype/35/)
1177.7890625,20534
1179.2734375,20529
1180.4609375,20554
1181.7265625,20558
1183.5859375,20537
1184.9765625,20563
1185.7578125,20564
1186.8203125,20548
1188.078125,20561
1188.796875,20570
1190.0390625,20535
1191.453125,20546
1192.578125,20547
1194.03125,20543
1195.421875,20532
1196.5390625,20539
1197.65625,20539
1198.9140625,20547
1200.21875,20536
1202.046875,20551
1203.1875,20534
1204.6484375,20560
1207.2421875,20544
1208.6953125,20547
1210.109375,20552
1212.7265625,20564
1214.1640625,20545
1215.6484375,20567
1217.4609375,20553
1218.421875,20549
1219.640625,20517
1220.78125,20522
1222.25,20551
1222.9921875,20542
1224.2890625,20531
1225.2109375,20547
1226.3359375,20536
1227.453125,20556
1228.6953125,20555
1230.6875,20552
1231.8046875,20582
1232.96875,20533
1234.4140625,20538
1235.140625,20547
1236.640625,20555
1239.578125,20469
1240.7109375,20496
1241.796875,20504
1242.9296875,20504
1243.9296875,20513
1247.359375,20532
1248.875,20510
1250.734375,20482
1251.6796875,20478
1252.9453125,20520
1254.0234375,20529
1256.078125,20519
1257.40625,20468
1258.3046875,20485
1259.4609375,20491
1260.65625,20519
1261.75,20552
1262.8828125,20476
1265.09375,20558
1266.203125,20494
1267.2890625,20515
1268.34375,20542
1269.3125,20529
1270.609375,20533
1271.6953125,20537
1272.7890625,20556
1273.9140625,20536
1275.4296875,20548
1277.4453125,20522
1278.7734375,20531
1280.625,20507
1282.125,20552
1283.828125,20543
1285.09375,20535
1286.2109375,20538
1287.3515625,20535
1288.484375,20532
1291.4375,20530
1292.7109375,20547
1293.828125,20538
1295.8515625,20558
1297.2734375,20532
1298.765625,20528
1299.890625,20518
1300.984375,20547
1302.625,20546
1303.875,20569
1305.1953125,20559
1306.0625,20541
1307.1875,20513
1308.6171875,20530
1310.046875,20450
1310.890625,20489
1311.6953125,20446
1312.546875,20467
1313.78125,20488
1315.046875,20473
1316.2578125,20485
1317.5,20478
1318.34375,20454
1319.5234375,20482
1320.7421875,20464
1322.375,20466
1323.1796875,20467
1324.0,20477
1325.171875,20485
1326.421875,20473
1327.578125,20497
1329.0,20522
1330.2421875,20504
1331.484375,20520
1333.1640625,20522
1334.453125,20514
1335.9609375,20523
1337.5390625,20464
1338.9765625,20466
1340.59375,20478
1342.15625,20477
1343.65625,20516
1345.2890625,20541
1346.8515625,20526
1348.375,20518
1350.1015625,20532
1351.578125,20493
1352.484375,20512
1354.125,20461
1355.3203125,20492
1356.5234375,20470
1357.328125,20468
1358.9375,20444
1360.1171875,20473
1361.3125,20455
1362.1171875,20458
1363.3125,20463
1364.5234375,20456
1365.3125,20456
1366.5,20468
1367.6953125,20466
1368.515625,20463
1369.671875,20467
1370.875,20446
1372.0625,20459
1373.25,20443
1374.4375,20461
1375.6171875,20448
1376.4296875,20450
1377.609375,20461
1378.796875,20451
1379.59375,20447
1380.7734375,20465
1381.9609375,20464
1382.75,20443
1384.3359375,20438
1385.1328125,20443
1386.3359375,20457
1387.5234375,20435
1388.6953125,20446
1389.90625,20445
1391.5078125,20419
1393.078125,20434
1393.8671875,20427
1395.4375,20447
1396.234375,20435
1397.0234375,20452
1398.59375,20434
1399.7734375,20453
1400.9609375,20413
1402.1484375,20438
1403.3359375,20431
1404.5078125,20445
1405.6953125,20435
1406.484375,20432
1407.6640625,20447
1408.8671875,20421
1410.0390625,20451
1411.21875,20431
1412.375,20444
1413.59375,20428
1414.7734375,20447
1415.96875,20422
1417.1640625,20440
1418.5,20428
1419.96875,20477
1421.53125,20480
1423.421875,20423
1425.515625,20476
1429.46875,20436
1431.7421875,20461
1433.0390625,20481
1434.3671875,20435
1435.7890625,20481
1437.1875,20476
1438.5078125,20468
1439.8125,20499
1441.140625,20510
1442.609375,20514
1443.984375,20477
1446.109375,20510
1447.3515625,20480
1448.5546875,20491
1449.8515625,20514
1451.203125,20513
1452.5390625,20526
1453.8828125,20528
1455.1328125,20515
1456.296875,20515
1457.59375,20518
1458.78125,20511
1459.890625,20485
1461.34375,20524
1462.4609375,20532
1463.671875,20546
1464.7578125,20545
1466.0390625,20516
1467.2578125,20521
1468.515625,20514
1469.8046875,20497
1471.4921875,20501
1472.890625,20511
1474.140625,20500
1475.6328125,20525
1477.359375,20505
1478.7421875,20491
1480.1484375,20528
1481.609375,20498
1482.9296875,20500
1485.09375,20472
1486.21875,20495
1487.6640625,20432
1488.9375,20492
1492.234375,20412
1495.453125,20414
1497.609375,20431
1499.09375,20468
1500.140625,20493
1501.21875,20464
1503.0390625,20452
1504.109375,20454
1506.234375,20471
1507.4375,20445
1508.78125,20482
1510.390625,20483
1511.765625,20501
1512.875,20443
1513.9140625,20473
1514.984375,20474
1516.0859375,20443
1518.015625,20479
1519.328125,20471
1520.453125,20475
1521.875,20496
1523.4296875,20503
1524.65625,20474
1526.25,20504
1527.6953125,20487
1528.9375,20476
1530.1484375,20485
1531.4140625,20504
1532.375,20523
1533.2109375,20478
1534.4375,20505
1535.5078125,20524
1536.59375,20522
1537.4609375,20499
1539.2578125,20506
1540.4375,20501
1541.71875,20497
1542.8125,20487
1544.234375,20511
1546.0390625,20476
1547.09375,20517
1548.1953125,20484
1549.3359375,20503
1550.734375,20516
1552.25,20527
1553.6171875,20498
1555.5234375,20511
1556.9921875,20488
1558.1875,20486
1559.234375,20502
1560.3671875,20513
1561.4375,20473
1562.96875,20488
1564.609375,20439
1565.734375,20453
1566.796875,20476
1567.890625,20469
1568.953125,20484
1570.0234375,20508
1572.2578125,20469
1573.375,20478
1575.65625,20465
1576.5390625,20469
1577.6484375,20450
1578.734375,20469
1580.890625,20333
1583.15625,20515
1584.1875,20523
1585.6875,20504
1586.5078125,20436
1587.4765625,20442
1588.3984375,20467
1589.6328125,20493
1590.734375,20462
1592.1875,20485
1592.890625,20498
1593.9609375,20507
1595.4296875,20445
1596.1015625,20429
1597.1953125,20462
1598.2734375,20504
1599.375,20415
1600.4296875,20466
1601.46875,20511
1602.5703125,20453
1604.6484375,20488
1605.71875,20464
1606.765625,20484
1607.828125,20482
1609.078125,20465
1609.9453125,20476
1611.0234375,20543
1612.125,20433
1613.9609375,20477
1615.25,20464
1616.7421875,20490
1618.359375,20512
1619.4453125,20502
1620.7109375,20510
1621.59375,20501
1622.8125,20486
1623.875,20484
1624.8828125,20494
1625.9609375,20518
1627.0,20477
1628.5,20507
1630.1171875,20490
1631.21875,20481
1632.3046875,20499
1633.6953125,20525
1634.921875,20536
1636.578125,20520
1637.640625,20501
1638.7734375,20492
1640.921875,20484
1642.46875,20519
1645.09375,20456
1646.1484375,20456
1647.1484375,20470
1650.3046875,20461
1651.3515625,20486
1652.40625,20498
1655.5625,20457
1656.625,20493
1657.7109375,20431
1658.75,20468
1659.828125,20499
1660.8984375,20437
1662.0,20478
1663.03125,20497
1664.09375,20513
1665.5390625,20469
1666.2421875,20451
1667.296875,20449
1668.3984375,20454
1669.4453125,20480
1670.5,20480
1671.5703125,20500
1673.0859375,20354
1673.84375,20357
1674.96875,20394
1676.046875,20433
1677.4765625,20465
1678.6484375,20491
1680.3046875,20457
1681.3984375,20497
1682.8359375,20444
1684.6171875,20474
1685.6953125,20455
1686.7890625,20451
1687.9140625,20477
1690.0703125,20455
1692.2734375,20456
1694.421875,20449
1695.4765625,20466
1697.6171875,20467
1698.734375,20446
1700.8671875,20418
1701.9453125,20433
1703.140625,20382
1705.40625,20451
1706.5078125,20463
1707.578125,20465
1708.6875,20416
1709.7734375,20430
1710.8828125,20417
1711.75,20441
1713.0,20388
1714.09375,20415
1715.1953125,20422
1717.2890625,20446
1718.375,20444
1719.484375,20427
1720.6953125,20466
1722.34375,20473
1723.75,20457
1724.859375,20457
1725.96875,20449
1727.0546875,20435
1729.2109375,20466
1730.3203125,20416
1732.5390625,20429
1733.6015625,20463
1734.671875,20501
1735.765625,20434
1737.8828125,20429
1740.1640625,20463
1741.046875,20474
1743.1953125,20396
1745.3671875,20453
1746.421875,20411
1748.0234375,20469
1749.46875,20463
1750.7421875,20437
1751.828125,20465
1753.2265625,20477
1754.34375,20474
1755.859375,20488
1757.203125,20466
1759.0859375,20478
1760.4375,20453
1761.515625,20466
1762.6015625,20489
1763.65625,20503
1764.734375,20443
1765.8125,20481
1767.921875,20465
1769.0078125,20486
1770.09375,20440
1771.65625,20481
1773.3515625,20490
1774.3828125,20506
1775.5234375,20457
1776.9453125,20490
1778.0234375,20486
1778.734375,20472
1779.8203125,20450
1781.2265625,20489
1783.0,20472
1784.09375,20459
1785.5078125,20485
1786.9453125,20504
1788.296875,20477
1789.421875,20482
1790.8125,20498
1792.328125,20494
1793.578125,20480
1794.7265625,20466
1796.1015625,20494
1797.8671875,20498
1798.9609375,20484
1800.078125,20482
1801.5,20508
1803.328125,20497
1804.7890625,20495
1805.859375,20481
1807.6953125,20452
1809.8203125,20517
1810.8671875,20498
1812.953125,20473
1814.046875,20456
1815.21875,20475
1816.265625,20471
1817.375,20491
1818.5546875,20498
1819.78125,20502
1820.84375,20512
1821.8984375,20514
1822.59375,20521
1823.65625,20541
1825.078125,20502
1826.8046875,20513
1827.8984375,20468
1829.0234375,20480
1830.390625,20506
1831.4609375,20510
1833.96875,20528
1835.3515625,20520
1836.3984375,20494
1837.8203125,20507
1839.59375,20515
1840.6875,20493
1842.1484375,20520
1843.9140625,20510
1845.0078125,20524
1846.078125,20528
1847.1484375,20555
1849.2734375,20456
1850.8203125,20491
1852.4140625,20480
1853.5078125,20483
1854.5859375,20515
1855.6796875,20471
1856.8046875,20500
1858.0703125,20515
1859.296875,20513
1860.9296875,20515
1862.2578125,20494
1863.3125,20510
1864.375,20538
1865.4765625,20457
1866.546875,20452
1867.984375,20471
1868.8515625,20475
1869.8671875,20497
1871.921875,20486
1873.2421875,20457
1874.4140625,20488
1875.6328125,20486
1876.859375,20511
1878.640625,20511
1880.09375,20511
1881.2421875,20487
1882.84375,20494
1884.484375,20487
1885.625,20467
1886.765625,20495
1887.828125,20516
1889.03125,20493
1890.4921875,20506
1892.1953125,20509
1893.734375,20493
1895.1875,20474
1896.5859375,20488
1898.1328125,20504
1899.3671875,20491
1902.875,20480
1904.6640625,20484
1906.25,20487
1907.8984375,20484
1909.5546875,20485
1911.0859375,20414
1912.3984375,20409
1915.3046875,20420
1916.765625,20410
1918.1796875,20446
1919.65625,20435
1921.171875,20439
1922.6953125,20461
1925.8984375,20235
1927.3671875,20260
1929.0234375,20235
1930.359375,20297
1932.21875,20393
1933.6640625,20497
1935.140625,20504
1936.5625,20508
1938.015625,20505
1939.6640625,20506
1941.0703125,20506
1942.96875,20518
1944.234375,20519
1945.84375,20502
1946.765625,20495
1948.9140625,20391
1950.7890625,20510
1952.1796875,20529
1954.0546875,20411
1955.953125,20319
1972.734375,21272
1975.6484375,21412
1977.8828125,21647
1981.3515625,21834
1985.4609375,22107
2007.734375,22704
2014.6953125,22281
2019.1171875,22241
