------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 17:49:00
Start Date 5/1/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 18:06:21
Download Date 5/1/2023
Current Memory Address: 0
Current Battery Voltage: 4.21     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
5/1/2023 17:49:04.020,-0.277,0.137,0.945
5/1/2023 17:49:04.030,-0.27,0.141,0.934
5/1/2023 17:49:04.040,-0.27,0.137,0.93
5/1/2023 17:49:04.050,-0.27,0.145,0.922
5/1/2023 17:49:04.060,-0.273,0.141,0.926
5/1/2023 17:49:04.070,-0.27,0.141,0.934
5/1/2023 17:49:04.080,-0.273,0.145,0.941
5/1/2023 17:49:04.090,-0.273,0.141,0.945
5/1/2023 17:49:04.100,-0.273,0.137,0.953
5/1/2023 17:49:04.110,-0.277,0.125,0.953
5/1/2023 17:49:04.120,-0.281,0.125,0.953
5/1/2023 17:49:04.130,-0.281,0.125,0.953
5/1/2023 17:49:04.140,-0.289,0.129,0.953
5/1/2023 17:49:04.150,-0.289,0.137,0.957
5/1/2023 17:49:04.160,-0.285,0.141,0.957
5/1/2023 17:49:04.170,-0.289,0.148,0.957
5/1/2023 17:49:04.180,-0.285,0.152,0.957
5/1/2023 17:49:04.190,-0.289,0.152,0.949
5/1/2023 17:49:04.200,-0.285,0.152,0.941
5/1/2023 17:49:04.210,-0.289,0.145,0.934
5/1/2023 17:49:04.220,-0.281,0.137,0.938
5/1/2023 17:49:04.230,-0.277,0.137,0.934
5/1/2023 17:49:04.240,-0.273,0.141,0.941
5/1/2023 17:49:04.250,-0.285,0.137,0.941
5/1/2023 17:49:04.260,-0.281,0.133,0.941
5/1/2023 17:49:04.270,-0.277,0.133,0.949
5/1/2023 17:49:04.280,-0.277,0.133,0.941
5/1/2023 17:49:04.290,-0.281,0.145,0.949
5/1/2023 17:49:04.300,-0.285,0.145,0.949
5/1/2023 17:49:04.310,-0.285,0.141,0.949
5/1/2023 17:49:04.320,-0.281,0.141,0.953
5/1/2023 17:49:04.330,-0.277,0.137,0.949
5/1/2023 17:49:04.340,-0.281,0.137,0.953
5/1/2023 17:49:04.350,-0.277,0.137,0.957
5/1/2023 17:49:04.360,-0.281,0.133,0.957
5/1/2023 17:49:04.370,-0.277,0.137,0.957
5/1/2023 17:49:04.380,-0.277,0.137,0.953
5/1/2023 17:49:04.390,-0.273,0.133,0.953
5/1/2023 17:49:04.400,-0.277,0.137,0.953
5/1/2023 17:49:04.410,-0.281,0.137,0.949
5/1/2023 17:49:04.420,-0.281,0.137,0.945
5/1/2023 17:49:04.430,-0.277,0.137,0.941
5/1/2023 17:49:04.440,-0.277,0.137,0.941
5/1/2023 17:49:04.450,-0.281,0.141,0.945
5/1/2023 17:49:04.460,-0.277,0.137,0.941
5/1/2023 17:49:04.470,-0.277,0.137,0.941
5/1/2023 17:49:04.480,-0.277,0.137,0.941
5/1/2023 17:49:04.490,-0.277,0.137,0.949
5/1/2023 17:49:04.500,-0.289,0.133,0.953
5/1/2023 17:49:04.510,-0.281,0.129,0.957
5/1/2023 17:49:04.520,-0.277,0.137,0.949
5/1/2023 17:49:04.530,-0.277,0.141,0.945
5/1/2023 17:49:04.540,-0.273,0.141,0.949
5/1/2023 17:49:04.550,-0.273,0.137,0.949
5/1/2023 17:49:04.560,-0.277,0.137,0.945
5/1/2023 17:49:04.570,-0.273,0.141,0.953
