time [s],expiration [NA](/api/datatype/35/)
951.6328125,21732
953.265625,21775
954.5234375,21767
957.359375,21746
958.8125,21745
960.265625,21760
962.125,21766
968.6484375,21733
971.265625,21688
973.1484375,21741
975.6953125,21684
977.15625,21728
981.15625,21726
982.6328125,21735
984.328125,21741
985.8359375,21753
987.421875,21749
988.5234375,21774
990.4375,21806
991.875,21805
993.75,21768
995.25,21744
996.796875,21762
998.671875,21743
1001.6171875,21723
1004.0625,21727
1008.546875,21762
1011.109375,21662
1012.484375,21720
1016.4765625,21704
1020.96875,21676
1023.484375,21701
1028.1171875,21676
1030.6953125,21702
1033.6171875,21710
1039.7265625,21646
1045.8203125,21663
1048.46875,21693
1052.453125,21689
1055.171875,21734
1056.703125,21723
1058.5546875,21740
1060.109375,21742
1064.7578125,21690
1066.8046875,21720
1068.390625,21727
1072.609375,21695
1075.21875,21709
1078.2890625,21706
1084.25,21773
1087.390625,21665
1091.953125,21686
1096.828125,21747
1099.4140625,21637
1101.4609375,21754
1103.46875,21751
1105.0,21744
1106.703125,21751
1108.7109375,21764
1110.3203125,21745
1113.421875,21765
1115.2109375,21717
1117.7890625,21756
1119.4140625,21734
1121.3046875,21743
1123.1171875,21715
1125.015625,21731
1126.9296875,21750
1128.59375,21753
1130.5078125,21724
1132.5703125,21714
1134.4296875,21760
1136.21875,21775
1138.0859375,21769
1140.140625,21761
1142.15625,21754
1145.09375,21800
1146.6953125,21727
1148.6640625,21738
1150.5078125,21769
1152.234375,21753
1154.109375,21743
1156.0546875,21754
1157.7265625,21759
1159.6015625,21778
1161.3046875,21787
1163.1953125,21757
1165.140625,21770
1166.8359375,21756
1168.8671875,21739
1170.671875,21755
1172.3515625,21745
1174.1640625,21749
1175.7734375,21759
1179.2578125,21743
1180.7265625,21803
1182.25,21756
1184.140625,21753
1185.8515625,21767
1187.6640625,21777
1189.2890625,21753
1190.6640625,21808
1192.421875,21741
1194.3046875,21750
1196.2265625,21759
1197.3828125,21779
1198.8984375,21767
1200.0703125,21746
1202.859375,21742
1203.8828125,21790
1205.6796875,21734
1209.2109375,21732
1210.765625,21743
1213.6875,21699
1215.203125,21721
1216.6796875,21741
1219.1015625,21769
1221.1640625,21742
1224.734375,21677
1227.1015625,21748
1229.8125,21720
1231.3671875,21720
1232.84375,21743
1234.875,21757
1236.3515625,21732
1238.046875,21732
1239.6875,21752
1242.9140625,21733
1244.6953125,21751
1246.421875,21739
1248.34375,21761
1249.9609375,21777
1251.8203125,21774
1253.828125,21756
1255.4609375,21764
1257.8984375,21660
1260.015625,21794
1262.8671875,21762
1264.8125,21742
1266.7578125,21754
1268.7578125,21753
1270.7109375,21764
1272.3125,21768
1274.1875,21784
1275.703125,21775
1278.21875,21737
1283.6953125,21699
1288.5703125,21719
1290.6640625,21707
1293.90625,21771
1296.3984375,21727
1299.828125,21709
1305.3515625,21740
1308.0625,21709
1309.875,21748
1311.421875,21748
1313.2421875,21747
1315.71875,21725
1317.7265625,21728
1323.0390625,21713
1328.4921875,21507
1329.984375,21500
1331.4140625,21543
1335.1953125,21715
1338.453125,21760
