time [s],step [Step](/api/datatype/52/)
919.640625,854
920.078125,855
920.90625,856
921.390625,857
922.125,858
922.578125,859
923.328125,860
923.90625,861
924.578125,862
925.0625,863
925.890625,864
926.328125,865
927.0,866
927.609375,867
928.265625,868
928.875,869
929.734375,870
930.1875,871
930.96875,872
931.5625,873
932.234375,874
932.65625,875
933.46875,876
934.03125,877
934.703125,878
935.140625,879
935.96875,880
936.484375,881
937.15625,882
937.765625,883
938.421875,884
939.0,885
939.609375,886
940.203125,887
940.84375,888
941.296875,889
942.046875,890
942.53125,891
943.234375,892
943.8125,893
944.46875,894
944.921875,895
945.6875,896
946.265625,897
946.890625,898
947.5,899
948.265625,900
949.171875,901
949.921875,902
950.640625,903
951.34375,904
951.984375,905
952.71875,906
953.421875,907
954.171875,908
954.84375,909
955.640625,910
956.390625,911
957.0625,912
957.765625,913
958.46875,914
959.109375,915
959.765625,916
960.46875,917
961.1875,918
961.78125,919
962.4375,920
963.015625,921
963.671875,922
964.21875,923
964.875,924
965.46875,925
966.078125,926
966.625,927
967.265625,928
967.859375,929
968.484375,930
968.9375,931
969.671875,932
970.125,933
970.90625,934
971.484375,935
972.171875,936
972.640625,937
973.375,938
973.96875,939
974.609375,940
975.171875,941
975.6875,942
976.390625,943
977.0625,944
977.609375,945
978.265625,946
978.859375,947
979.46875,948
980.0625,949
980.71875,950
981.21875,951
981.9375,952
982.40625,953
983.171875,954
983.734375,955
984.40625,956
984.9375,957
985.625,958
986.078125,959
986.90625,960
987.421875,961
988.109375,962
988.5625,963
989.390625,964
989.84375,965
990.671875,966
991.125,967
992.0,968
992.40625,969
993.328125,970
993.765625,971
994.703125,972
995.265625,973
995.984375,974
996.515625,975
997.265625,976
997.78125,977
998.5625,978
999.15625,979
999.78125,980
1000.25,981
1001.0625,982
1001.609375,983
1002.296875,984
1002.71875,985
1003.5625,986
1004.015625,987
1004.8125,988
1005.359375,989
1006.09375,990
1006.65625,991
1007.328125,992
1007.953125,993
1008.65625,994
1009.078125,995
1009.75,996
1010.421875,997
1011.25,998
1011.84375,999
1012.53125,1000
1013.125,1001
1013.71875,1002
1014.34375,1003
1015.203125,1004
1015.625,1005
1016.515625,1006
1018.96875,1007
1019.953125,1008
1020.453125,1009
1021.34375,1010
1022.59375,1011
1023.0625,1012
1024.34375,1013
1025.046875,1014
1025.34375,1015
1025.734375,1016
1026.5,1017
1027.296875,1018
1058.484375,1019
1059.296875,1020
1059.875,1021
1060.53125,1022
1061.046875,1023
1061.75,1024
1062.390625,1025
1064.09375,1026
1064.890625,1027
1066.515625,1028
1067.75,1029
1068.390625,1030
1069.34375,1031
1069.671875,1032
1070.546875,1033
1070.96875,1034
1071.796875,1035
1072.25,1036
1073.046875,1037
1073.578125,1038
1074.3125,1039
1074.859375,1040
1075.421875,1041
1076.09375,1042
1076.828125,1043
1077.53125,1044
1078.34375,1045
1079.046875,1046
1079.75,1047
1080.421875,1048
1081.78125,1049
1082.484375,1050
1083.171875,1051
1084.65625,1052
1085.59375,1053
1085.96875,1054
1086.78125,1055
1087.34375,1056
1088.25,1057
1089.625,1058
1090.03125,1059
1091.125,1060
1091.625,1061
1092.390625,1062
1092.8125,1063
1093.75,1064
1094.09375,1065
1094.984375,1066
1095.390625,1067
1096.109375,1068
1096.671875,1069
1097.609375,1070
1098.015625,1071
1098.9375,1072
1099.453125,1073
1100.671875,1074
1102.828125,1075
1106.03125,1076
1150.140625,1077
1151.0,1078
1154.640625,1079
1155.484375,1080
1156.265625,1081
1157.84375,1082
1158.640625,1083
1159.359375,1084
1160.140625,1085
1160.8125,1086
1161.578125,1087
1162.25,1088
1163.0,1089
1163.6875,1090
1165.0625,1091
1166.484375,1092
1167.34375,1093
1167.859375,1094
1168.703125,1095
1169.25,1096
1170.109375,1097
1171.875,1098
1173.25,1099
1174.625,1100
1175.5,1101
1176.078125,1102
1176.90625,1103
1177.3125,1104
1178.171875,1105
1178.59375,1106
1179.453125,1107
1181.25,1108
1182.59375,1109
1183.46875,1110
1183.9375,1111
1184.75,1112
1185.203125,1113
1185.859375,1114
1186.53125,1115
1187.375,1116
1187.8125,1117
1188.6875,1118
1189.09375,1119
1189.9375,1120
1190.375,1121
1191.234375,1122
1192.53125,1123
1193.0625,1124
1193.640625,1125
1194.265625,1126
1195.171875,1127
1195.578125,1128
1196.484375,1129
1196.875,1130
